iso,year,log_gdppc,bottom40_share
NLD,1990,10.351657757567878,21.3
NLD,1993,10.38275950969428,21.200000000000003
NLD,1999,10.578947143794764,22.6
NLD,2004,10.637371820838823,21.8
NLD,2005,10.65517124895427,22.2
NLD,2006,10.688326820533101,22.1
NLD,2007,10.72427001308344,22.200000000000003
NLD,2008,10.741323621474573,22.2
NLD,2009,10.698839368583005,22.8
NLD,2010,10.70681738979929,22.8
NLD,2011,10.719730738225008,22.9
NLD,2012,10.706203805516967,23.0
NLD,2013,10.702953141663102,22.700000000000003
NLD,2014,10.715351812192356,22.6
NLD,2015,10.73190428550867,22.8
NLD,2016,10.750536110988945,22.700000000000003
NLD,2017,10.772059348285007,22.6
NLD,2018,10.78855601392628,22.700000000000003
NLD,2019,10.804746364866567,22.299999999999997
NLD,2020,10.759743047727733,23.799999999999997
NLD,2021,10.815385306100119,24.0
NOR,1979,10.559083141312378,23.5
NOR,1986,10.790793840785764,24.6
NOR,1991,10.840215049143843,24.4
NOR,1995,10.97080768002996,24.0
NOR,2000,11.12153101574343,23.7
NOR,2003,11.151989472181164,23.5
NOR,2004,11.188470424309074,22.0
NOR,2005,11.210924628202102,22.5
NOR,2006,11.230945526453903,23.6
NOR,2007,11.254229274664855,23.5
NOR,2008,11.249960336556558,23.299999999999997
NOR,2009,11.221084799471472,23.8
NOR,2010,11.218627305853005,24.0
NOR,2011,11.219410881896332,23.9
NOR,2012,11.234124654060826,23.8
NOR,2013,11.234681922978936,23.5
NOR,2014,11.244140217509605,23.299999999999997
NOR,2015,11.25442610373778,23.1
NOR,2016,11.258449580291675,22.6
NOR,2017,11.276719163603925,23.200000000000003
NOR,2018,11.281160971684233,23.0
NOR,2019,11.289000480774247,22.9
NOR,2020,11.269413931231195,22.6
NOR,2021,11.304662387560173,22.700000000000003
NOR,2022,11.33567190472542,23.299999999999997
NOR,2023,11.32780954114185,23.5
PAK,1987,6.7916059087860425,20.6
PAK,1990,6.857392756379772,20.4
PAK,1996,6.954530686459436,23.5
PAK,1998,6.93391056496326,21.1
PAK,2001,6.964010536341795,23.200000000000003
PAK,2004,7.044901916101283,22.1
PAK,2005,7.0911043024781355,22.1
PAK,2007,7.14310852796464,22.799999999999997
PAK,2010,7.136240396308027,23.200000000000003
PAK,2011,7.1403196103313915,22.799999999999997
PAK,2013,7.177553996570383,22.7
PAK,2015,7.230179450828166,22.0
PAK,2018,7.3535185312701,22.7
PAK,2024,7.399451483539122,20.5
PAN,1979,8.474090180753084,11.8
PAN,1989,8.425772578586036,6.699999999999999
PAN,1991,8.551132080184205,7.2
PAN,1995,8.645833413502288,7.7
PAN,1997,8.719749740827606,7.9
PAN,1998,8.780321797364609,8.1
PAN,1999,8.81131291180725,8.6
PAN,2000,8.832901220551138,8.7
PAN,2001,8.822891396180937,8.3
PAN,2002,8.828373623286012,8.9
PAN,2003,8.858948825850266,9.1
PAN,2004,8.918485061185857,9.3
PAN,2005,8.979148437972452,9.600000000000001
PAN,2006,9.05461948066611,9.3
PAN,2007,9.159851639183033,10.3
PAN,2008,9.23874851160005,10.7
PAN,2009,9.236696314144593,11.1
PAN,2010,9.277818795181531,11.1
PAN,2011,9.372586666967182,11.2
PAN,2012,9.446857658683653,11.0
PAN,2013,9.490758425869842,11.0
PAN,2014,9.51867390848937,11.5
PAN,2015,9.552699166644704,11.4
PAN,2016,9.580117807598286,11.3
PAN,2017,9.618837255783216,11.5
PAN,2018,9.640540373769173,11.9
PAN,2019,9.655188457057458,11.7
PAN,2021,9.585547937980428,11.600000000000001
PAN,2023,9.73371617233685,12.100000000000001
PAN,2024,9.748161333338983,11.6
PER,1985,8.116066886178904,14.0
PER,1994,8.005893098859444,14.3
PER,1997,8.111073322278738,10.2
PER,1998,8.08896008703908,9.9
PER,1999,8.086526583387267,10.0
PER,2000,8.097509400669164,11.7
PER,2001,8.089992850389264,11.1
PER,2002,8.131162970700037,10.5
PER,2003,8.161315545801125,11.0
PER,2004,8.199904605893666,11.7
PER,2005,8.251959183297817,11.4
PER,2006,8.316633368645569,11.4
PER,2007,8.391128985115767,11.5
PER,2008,8.471887497983221,12.399999999999999
PER,2009,8.476615237408398,12.7
PER,2010,8.550123506290927,13.5
PER,2011,8.604005032808287,13.8
PER,2012,8.655222061188207,13.9
PER,2013,8.703085270909416,14.1
PER,2014,8.716686245139517,14.5
PER,2015,8.737406293698061,14.600000000000001
PER,2016,8.762842341065296,14.299999999999999
PER,2017,8.772985043676032,14.399999999999999
PER,2018,8.793785657037539,15.0
PER,2019,8.798795947456263,15.399999999999999
PER,2020,8.671086166197867,14.399999999999999
PER,2021,8.787368023895665,16.4
PER,2022,8.805568376673039,16.2
PER,2023,8.791057682517735,15.9
PER,2024,8.814668810861306,16.2
PHL,1985,7.338020674146574,16.5
PHL,1988,7.401253745259378,16.6
PHL,1991,7.412391888477497,15.200000000000001
PHL,1994,7.411402885730488,15.4
PHL,1997,7.495685895398368,14.3
PHL,2000,7.491839326239126,13.6
PHL,2003,7.545823915364357,14.0
PHL,2006,7.6546424709858805,13.5
PHL,2009,7.721670169226304,14.100000000000001
PHL,2012,7.837452311337028,13.899999999999999
PHL,2015,7.975859623618142,14.799999999999999
PHL,2018,8.134742160070255,16.1
PHL,2021,8.117006888629858,16.9
PHL,2023,8.228096155182355,17.6
POL,1992,8.484704830817119,21.9
POL,1993,8.51886161659337,22.9
POL,1995,8.643278685946392,19.0
POL,1996,8.701672096847888,20.6
POL,1998,8.80748906159393,20.7
POL,1999,8.853493234847752,20.299999999999997
POL,2000,8.909448361418155,20.200000000000003
POL,2001,8.921986193049099,20.1
POL,2002,8.94128285768953,19.6
POL,2003,8.976584994360927,19.0
POL,2004,9.02682463093347,16.9
POL,2005,9.059351981618704,18.1
POL,2006,9.120159450938822,18.9
POL,2007,9.186119834635363,19.5
POL,2008,9.228887485080271,19.7
POL,2009,9.254025040861318,19.7
POL,2010,9.288078663514185,19.8
POL,2011,9.33876115251882,19.7
POL,2012,9.353768224666355,19.8
POL,2013,9.36119092788997,19.6
POL,2014,9.400395470924495,19.9
POL,2015,9.444425606744861,20.200000000000003
POL,2016,9.474716910374987,21.0
POL,2017,9.524833198869176,21.700000000000003
POL,2018,9.585420842170386,21.5
POL,2019,9.630451637076177,22.299999999999997
POL,2020,9.621802319314305,22.4
POL,2021,9.70312160873207,22.4
POL,2022,9.75867244865389,22.2
POL,2023,9.764822032158765,22.5
PRT,2003,9.844084684759105,17.4
PRT,2004,9.859422653913747,17.6
PRT,2005,9.865355401039723,18.0
PRT,2006,9.879671806151135,17.8
PRT,2007,9.902465561885503,18.5
PRT,2008,9.90421103740784,18.6
PRT,2009,9.871539189783375,19.2
PRT,2010,9.888307094175856,18.8
PRT,2011,9.872494160627962,18.7
PRT,2012,9.835196007149635,18.6
PRT,2013,9.830794350175609,18.2
PRT,2014,9.843572821075838,18.7
PRT,2015,9.863487163188946,18.7
PRT,2016,9.886484980778611,19.200000000000003
PRT,2017,9.921533553239117,19.8
PRT,2018,9.952171739599772,20.0
PRT,2019,9.979021069470727,20.4
PRT,2020,9.892361585498369,19.3
PRT,2021,9.940190631482182,19.6
PRT,2022,10.000744383129602,18.8
PRT,2023,10.017582167929966,19.9
PRY,1990,8.308882445898986,16.1
PRY,1995,8.399577842624682,8.5
PRY,1997,8.410948588333017,9.1
PRY,1999,8.355260127269762,9.899999999999999
PRY,2001,8.28724762845027,10.2
PRY,2002,8.272938413850728,9.5
PRY,2003,8.30293959192202,10.5
PRY,2004,8.331187861372,11.8
PRY,2005,8.341238729247996,11.8
PRY,2006,8.377772943908957,11.2
PRY,2007,8.420766507531372,11.4
PRY,2008,8.474006567482823,12.1
PRY,2009,8.461172288554133,12.4
PRY,2010,8.554691295295894,11.899999999999999
PRY,2011,8.583390989661925,11.2
PRY,2012,8.562216737174236,13.0
PRY,2013,8.627503530512824,13.0
PRY,2014,8.66466040603197,12.3
PRY,2015,8.679199436438523,13.0
PRY,2016,8.70648354194201,13.1
PRY,2017,8.739237519828748,13.399999999999999
PRY,2018,8.756877459781835,14.0
PRY,2019,8.739302001006266,14.0
PRY,2020,8.717550469205571,14.899999999999999
PRY,2021,8.744611567412317,15.2
PRY,2022,8.732983069078593,14.4
PRY,2023,8.772189714210445,14.8
PRY,2024,8.805480015823058,15.0
PSE,2004,7.7941704088361705,19.5
PSE,2005,7.875592857307842,19.1
PSE,2006,7.84002472093093,19.9
PSE,2007,7.851655084909431,18.7
PSE,2009,7.951564947228901,19.6
PSE,2010,7.981760966368257,19.2
PSE,2011,8.048183663284643,19.6
PSE,2016,8.15567770387785,19.2
PSE,2023,8.00544278709866,17.9
ROU,1992,8.308716209363201,23.6
ROU,1994,8.365269849402903,22.5
ROU,1995,8.427762461104905,20.9
ROU,1997,8.422149832732378,21.4
ROU,1998,8.403712668228362,20.8
ROU,1999,8.401508735803482,21.8
ROU,2000,8.427117759892157,21.8
ROU,2001,8.491937557090171,21.700000000000003
ROU,2002,8.56570711673555,21.299999999999997
ROU,2003,8.596061367991172,21.6
ROU,2004,8.700953793057444,21.4
ROU,2005,8.752753767127427,21.6
ROU,2006,8.835905567509409,15.8
ROU,2007,8.92051918100169,16.9
ROU,2008,9.026177532415526,17.5
ROU,2009,8.977761268101364,17.8
ROU,2010,8.94385951387169,17.5
ROU,2011,8.99275285095176,17.2
ROU,2012,9.016061879194224,16.8
ROU,2013,9.022558950116128,16.4
ROU,2014,9.066640191777969,16.8
ROU,2015,9.102422977129411,16.9
ROU,2016,9.136357583933709,17.7
ROU,2017,9.220907043122477,17.0
ROU,2018,9.279322454204783,17.3
ROU,2019,9.323429411747748,17.8
ROU,2020,9.292293508868276,17.9
ROU,2021,9.354122266965353,18.4
ROU,2022,9.399000413166808,19.1
ROU,2023,9.420667506855567,20.8
RUS,1993,8.66542603260341,13.899999999999999
RUS,1996,8.452518723538327,13.7
RUS,1997,8.468074237849933,17.3
RUS,1998,8.415273256243886,17.1
RUS,1999,8.48040064506592,17.3
RUS,2000,8.579917537415207,17.5
RUS,2001,8.633901083340453,17.799999999999997
RUS,2002,8.684430192041567,17.7
RUS,2003,8.759425956907013,16.5
RUS,2004,8.832978379342993,16.3
RUS,2005,8.898827966431375,15.899999999999999
RUS,2006,8.980914248150096,16.1
RUS,2007,9.064204880368637,15.7
RUS,2008,9.11533716653478,16.2
RUS,2009,9.03382609990302,16.9
RUS,2010,9.0773939644645,16.9
RUS,2011,9.118315025569482,17.0
RUS,2012,9.15525154071543,16.6
RUS,2013,9.169678480198696,16.700000000000003
RUS,2014,9.158395549600886,17.6
RUS,2015,9.135370444912384,17.6
RUS,2016,9.134465018611492,17.6
RUS,2017,9.150483790102484,18.2
RUS,2018,9.17727851345692,18.4
RUS,2019,9.198472669961488,18.4
RUS,2020,9.172879928950492,19.5
RUS,2021,9.233208722526568,18.700000000000003
RUS,2022,9.222181511586156,19.5
RUS,2023,9.264872668059374,19.8
RWA,2000,5.802410355519627,14.100000000000001
RWA,2005,6.093587884434929,12.7
RWA,2010,6.362026158320575,14.7
RWA,2013,6.495105376118715,15.6
RWA,2016,6.618469430593194,15.8
RWA,2023,6.9016476700965095,18.3
SEN,1991,6.896322387675233,10.5
SEN,1994,6.840217136084597,17.5
SEN,2001,6.97295189493963,16.9
SEN,2005,7.020235864356541,16.9
SEN,2011,7.038559374972487,16.4
SEN,2018,7.211627659680629,17.9
SEN,2021,7.254559323144008,18.8
SLV,1989,7.733042893463759,11.1
SLV,1991,7.758732287136455,10.100000000000001
SLV,1995,7.92780234500189,12.100000000000001
SLV,1996,7.9284227072619275,11.6
SLV,1998,7.972576576280139,9.1
SLV,1999,7.9883505731528945,10.3
SLV,2000,7.99459638121267,11.0
SLV,2001,7.999207780250162,10.9
SLV,2002,8.01170764312865,10.6
SLV,2003,8.025243189033683,11.0
SLV,2004,8.033086190447184,12.5
SLV,2005,8.059390407038835,12.5
SLV,2006,8.102389062150724,14.100000000000001
SLV,2007,8.119446907115272,14.600000000000001
SLV,2008,8.137527187971052,13.4
SLV,2009,8.113070634317651,14.1
SLV,2010,8.131087512584056,14.7
SLV,2011,8.164850747587009,15.6
SLV,2012,8.188777766364051,15.899999999999999
SLV,2013,8.206829270823723,15.3
SLV,2014,8.219851257751255,16.0
SLV,2015,8.240211238908092,16.6
SLV,2016,8.262519476250159,16.5
SLV,2017,8.282695460364838,17.4
SLV,2018,8.305524283156728,17.1
SLV,2019,8.329203047532397,17.1
SLV,2021,8.354097037462306,16.5
SLV,2022,8.379300386464532,16.6
SLV,2023,8.407645397126927,16.4
SRB,2002,8.303666378679484,20.5
SRB,2003,8.350849651307245,20.2
SRB,2004,8.417910829984564,19.0
SRB,2005,8.478273221826027,18.5
SRB,2006,8.52047039416079,21.8
SRB,2007,8.599929905320167,22.5
SRB,2008,8.654508269085472,23.0
SRB,2009,8.626587714867293,22.6
SRB,2010,8.64658911734339,22.0
SRB,2012,8.655093837846179,15.600000000000001
SRB,2013,8.664463595523246,15.7
SRB,2014,8.651119088732186,15.100000000000001
SRB,2015,8.669110789661225,15.3
SRB,2016,8.703665712116246,15.9
SRB,2017,8.732346696907411,17.3
SRB,2018,8.783255271689672,18.1
SRB,2019,8.83502972977784,18.9
SRB,2020,8.832145150727886,19.0
SRB,2021,8.918071263243814,20.0
SRB,2022,8.969917625720775,19.700000000000003
SRB,2023,9.012922885538318,19.6
SVK,1992,8.83102537589248,27.2
SVK,1996,9.013453080780012,23.5
SVK,2004,9.279699460413369,23.1
SVK,2005,9.342434676746999,22.6
SVK,2006,9.427884399084137,24.1
SVK,2007,9.530317325613145,24.6
SVK,2008,9.581704697578502,23.9
SVK,2009,9.52374528546728,23.0
SVK,2010,9.588512922038431,23.0
SVK,2011,9.612525006400196,23.2
SVK,2012,9.626393036381128,23.2
SVK,2013,9.632327073899523,22.4
SVK,2014,9.658075972311597,23.1
SVK,2015,9.70759894324071,23.1
SVK,2016,9.725600632169233,23.799999999999997
SVK,2017,9.752390722504042,24.8
SVK,2018,9.790823481696595,23.8
SVK,2019,9.81197406976346,24.9
SVK,2020,9.784921131755084,24.1
SVK,2021,9.842061731233246,24.299999999999997
SVK,2022,9.850341481768611,23.8
SVK,2023,9.87217092607487,24.4
SVN,1993,9.400823638446155,22.700000000000003
SVN,1997,9.57503007394696,24.8
SVN,1998,9.607389530335332,22.5
SVN,1999,9.658014581757303,24.9
SVN,2002,9.746813754520934,22.1
SVN,2003,9.777661305073957,20.799999999999997
SVN,2004,9.821477834806354,24.4
SVN,2005,9.857562856160202,24.5
SVN,2006,9.911779694656975,24.7
SVN,2007,9.975146646136327,24.7
SVN,2008,10.006731492835778,25.1
SVN,2009,9.918751406550351,24.5
SVN,2010,9.925450595902388,24.4
SVN,2011,9.929906263605451,24.4
SVN,2012,9.89821717830354,24.0
SVN,2013,9.88858803395893,23.6
SVN,2014,9.914858072395745,23.9
SVN,2015,9.937757320976354,24.1
SVN,2016,9.966918220256982,24.4
SVN,2017,10.01671638905634,24.8
SVN,2018,10.055949664620233,24.7
SVN,2019,10.083438806338028,24.799999999999997
SVN,2020,10.035033446477938,25.1
SVN,2021,10.11315839497574,24.9
SVN,2022,10.137599370599515,24.9
SVN,2023,10.157117692400249,24.6
SWE,1975,10.220646080188796,24.5
SWE,1981,10.276008664655187,25.1
SWE,1987,10.420343243776106,25.3
SWE,1992,10.424476820666394,24.2
SWE,1995,10.464942045594261,23.9
SWE,2000,10.634936147948784,23.5
SWE,2001,10.645767748729286,23.7
SWE,2002,10.665035125343998,23.7
SWE,2003,10.679949747314154,24.0
SWE,2004,10.71696275248944,23.6
SWE,2005,10.740511737024276,23.1
SWE,2006,10.780587292644292,23.5
SWE,2007,10.804911375886864,23.200000000000003
SWE,2008,10.787847039539354,22.7
SWE,2009,10.735839805559381,22.9
SWE,2010,10.783229423106263,22.799999999999997
SWE,2011,10.806826582565227,22.8
SWE,2012,10.795276362748696,22.8
SWE,2013,10.798115315800002,22.1
SWE,2014,10.810891278995069,22.4
SWE,2015,10.843263636106574,22.1
SWE,2016,10.851786967343648,21.9
SWE,2017,10.856965678266043,22.200000000000003
SWE,2018,10.86289691501412,21.5
SWE,2019,10.878507651590331,21.9
SWE,2020,10.85175321747415,22.0
SWE,2021,10.89668624463542,21.5
SWE,2022,10.902356625417916,20.9
SWE,2023,10.89558674884876,21.700000000000003
THA,1981,7.338518523078423,14.4
THA,1988,7.687269856386003,15.5
THA,1990,7.875316795154772,15.0
THA,1992,8.00297978682566,13.9
THA,1994,8.129024592335266,15.7
THA,1996,8.23399800962009,16.0
THA,1998,8.10027075319704,16.3
THA,1999,8.132438349625003,15.7
THA,2000,8.164714183557189,15.8
THA,2002,8.238471975824611,16.2
THA,2004,8.350612275591972,15.799999999999999
THA,2006,8.423217621027346,15.9
THA,2007,8.468143081239914,16.8
THA,2008,8.477571297301573,16.5
THA,2009,8.463255730115991,16.8
THA,2010,8.528994773648948,17.0
THA,2011,8.531142920325157,18.2
THA,2012,8.594872208146699,17.1
THA,2013,8.615519117762524,17.700000000000003
THA,2014,8.620014364522413,18.1
THA,2015,8.646263987300964,18.8
THA,2016,8.675526061571343,18.4
THA,2017,8.712224153308563,18.4
THA,2018,8.75055626255621,18.3
THA,2019,8.769435276762746,19.2
THA,2020,8.70490394139797,19.0
THA,2021,8.71917197037036,19.1
THA,2022,8.745096995393986,19.4
THA,2023,8.767794856441542,19.8
THA,2024,8.797334714252285,19.9
TJK,1999,5.994974335059739,21.700000000000003
TJK,2003,6.3033357148126825,20.200000000000003
TJK,2004,6.381743445205455,19.9
TJK,2007,6.531578405336905,20.4
TJK,2009,6.605585942424534,21.1
TJK,2015,6.863715938235779,19.4
TJK,2021,7.1341495377555555,19.9
TJK,2022,7.18973772908326,17.3
TJK,2023,7.249291488892838,17.799999999999997
TJK,2024,7.310776158362432,18.6
TUN,1985,7.628124284710795,15.1
TUN,1990,7.656559632392753,16.3
TUN,1995,7.750439113326085,15.600000000000001
TUN,2000,7.960165514264062,16.2
TUN,2005,8.102264899943865,17.6
TUN,2010,8.270501101594988,17.2
TUN,2015,8.29777960932586,20.1
TUN,2021,8.269381167382672,20.0
TUR,1987,8.497974660899756,16.299999999999997
TUR,1994,8.567088154093648,15.899999999999999
TUR,2002,8.734190763569853,15.899999999999999
TUR,2003,8.778953084510617,15.5
TUR,2004,8.86243007717421,15.5
TUR,2005,8.938944478085427,15.2
TUR,2006,8.996963394379998,16.2
TUR,2007,9.04517480014172,16.8
TUR,2008,9.041677875708675,16.6
TUR,2009,8.977815592246035,16.700000000000003
TUR,2010,9.044590120376022,16.9
TUR,2011,9.134091859988523,16.4
TUR,2012,9.16830103943749,16.3
TUR,2013,9.23692864170461,16.3
TUR,2014,9.268418713657828,16.0
TUR,2015,9.31151057104938,15.5
TUR,2016,9.330752566421996,15.600000000000001
TUR,2017,9.39313231666067,15.1
TUR,2018,9.413689966269365,15.4
TUR,2019,9.412325250776597,14.8
TUR,2020,9.420491391349826,15.100000000000001
TUR,2021,9.52302754693335,14.7
TUR,2022,9.566165188242875,14.9
TUR,2023,9.611321116091183,15.2
UGA,1989,5.882681197235681,14.200000000000001
UGA,1992,5.933860891366185,16.6
UGA,1996,6.149382192183349,17.6
UGA,1999,6.2333423023227805,16.0
UGA,2002,6.305189549792256,15.5
UGA,2005,6.404244193731566,16.0
UGA,2009,6.619196643174824,15.700000000000001
UGA,2012,6.713661259823246,16.8
UGA,2016,6.773821943462781,15.9
UGA,2019,6.82539391193632,16.1
UKR,1992,7.839467597827163,21.4
UKR,1993,7.685810939329714,22.1
UKR,1995,7.308798679117615,17.0
UKR,1996,7.211979790866068,19.1
UKR,1999,7.185033319040957,22.1
UKR,2002,7.405058637626521,22.1
UKR,2003,7.50343214803933,22.5
UKR,2004,7.621902872289646,22.200000000000003
UKR,2005,7.660397767452958,22.1
UKR,2006,7.739852039091524,21.9
UKR,2007,7.82338661381434,23.3
UKR,2008,7.850763534582072,23.5
UKR,2009,7.69082093291978,24.3
UKR,2010,7.734529901630858,24.5
UKR,2011,7.790746009086028,24.6
UKR,2012,7.794382133758643,24.5
UKR,2013,7.7966403878830555,24.8
UKR,2014,7.744415425280027,25.1
UKR,2015,7.647057668097867,24.3
UKR,2016,7.676048432128427,24.5
UKR,2017,7.704249768417747,23.8
UKR,2018,7.744425577293742,24.0
UKR,2019,7.782423016096244,23.799999999999997
UKR,2020,7.751091339741339,24.3
URY,1981,9.091040229756565,14.6
URY,1989,9.029354282802691,15.3
URY,1992,9.126257562987211,15.6
URY,1995,9.192471348027704,15.700000000000001
URY,1996,9.241471021431476,15.8
URY,1997,9.31819585775088,15.5
URY,1998,9.357462050652947,15.0
URY,2000,9.314369788239542,14.6
URY,2001,9.272710049302109,13.899999999999999
URY,2002,9.190828375699178,13.600000000000001
URY,2003,9.198141957262543,14.1
URY,2004,9.246373967265198,13.5
URY,2005,9.317525086780893,13.899999999999999
URY,2006,9.356557136243545,13.700000000000001
URY,2007,9.418206433316357,13.5
URY,2008,9.485380593016586,14.0
URY,2009,9.52454612643267,13.8
URY,2010,9.597123928699771,14.2
URY,2011,9.644975610857257,15.200000000000001
URY,2012,9.677171329777222,16.0
URY,2013,9.719528985074962,15.8
URY,2014,9.748121594509515,16.0
URY,2015,9.748347314592769,16.0
URY,2016,9.761764701294066,16.2
URY,2017,9.776313263788442,16.5
URY,2018,9.776162241116287,16.3
URY,2019,9.784616086291907,16.2
URY,2020,9.707677239541228,16.0
URY,2021,9.765144903261541,15.899999999999999
URY,2022,9.811881520825366,15.9
URY,2023,9.82030566889607,15.9
URY,2024,9.853462949157347,16.2
USA,1963,9.930411052645086,17.5
USA,1964,9.972900925567522,17.3
USA,1965,10.022434600040818,17.4
USA,1966,10.073860467375878,17.3
USA,1967,10.087664267825728,17.3
USA,1968,10.12456324331528,17.7
USA,1969,10.145320020198106,17.799999999999997
USA,1970,10.135833715974174,17.5
USA,1971,10.155587115975665,17.5
USA,1972,10.196102448982744,17.4
USA,1973,10.24147834692857,17.700000000000003
USA,1974,10.226921580475878,18.1
USA,1975,10.215003411025453,17.9
USA,1976,10.257980123907414,18.0
USA,1977,10.293126971356225,18.1
USA,1978,10.336405662528113,18.3
USA,1979,10.356538938153877,18.4
USA,1980,10.344371979189011,18.4
USA,1981,10.359618187051083,18.0
USA,1982,10.331890350135916,17.3
USA,1983,10.367564956585802,16.8
USA,1984,10.428772836263416,16.9
USA,1985,10.460761463385845,16.799999999999997
USA,1986,10.485560362601971,16.7
USA,1987,10.510585040470527,16.9
USA,1988,10.542426070675791,16.7
USA,1989,10.56904619243571,16.6
USA,1990,10.57643370458266,16.6
USA,1991,10.56198738143011,16.6
USA,1992,10.582737291588442,16.5
USA,1993,10.596696636812993,15.7
USA,1994,10.623933414822993,16.0
USA,1995,10.638515863949376,16.2
USA,1996,10.663915192598386,15.9
USA,1997,10.69538639422713,15.9
USA,1998,10.727584718051212,16.1
USA,1999,10.762874449365563,16.2
USA,2000,10.791713211341452,16.2
USA,2001,10.791325816970334,16.0
USA,2002,10.79890935770275,15.899999999999999
USA,2003,10.817886963150846,15.7
USA,2004,10.846388030585665,15.899999999999999
USA,2005,10.871413375193665,15.600000000000001
USA,2006,10.88923559910648,15.5
USA,2007,10.899565499768839,15.600000000000001
USA,2008,10.891242074755974,15.600000000000001
USA,2009,10.856372827998042,15.8
USA,2010,10.874506648934766,15.8
USA,2011,10.882105667121523,15.399999999999999
USA,2012,10.896754900940332,15.399999999999999
USA,2013,10.910146457679765,15.600000000000001
USA,2014,10.927111193758208,15.3
USA,2015,10.948162172702753,15.5
USA,2016,10.958336893154724,15.399999999999999
USA,2017,10.975686916765625,15.2
USA,2018,10.999056141844981,15.2
USA,2019,11.019415142765025,15.1
USA,2020,10.994296289614953,16.1
USA,2021,11.052425106106162,16.6
USA,2022,11.071660624672864,15.299999999999999
USA,2023,11.092356083177735,15.1
USA,2024,11.110304007400245,15.1
UZB,1998,7.189018248461859,14.0
UZB,2000,7.242090965884191,18.9
UZB,2002,7.297424680785144,20.799999999999997
UZB,2003,7.326699095038328,19.5
UZB,2021,8.28197619178074,19.6
UZB,2022,8.320955462787925,20.4
UZB,2023,8.361989889392762,18.700000000000003
UZB,2024,8.406911130323307,18.7
UZB,2025,8.462246569084682,19.6
VEN,1981,8.401697563151988,9.6
VEN,1987,8.331079509105104,10.2
VEN,1989,8.191912184074104,14.2
VEN,1992,8.335314383384636,15.299999999999999
VEN,1995,8.287417497279199,12.9
VEN,1998,8.289675119894206,12.3
VEN,1999,8.20893516415139,12.5
VEN,2001,8.240006722218466,12.8
VEN,2002,8.130617783312989,11.9
VEN,2003,8.032120239402403,12.1
VEN,2004,8.182230452677574,12.4
VEN,2005,8.262511009085545,11.5
VEN,2006,8.340591104149247,13.899999999999999
VNM,1992,6.6332011289711845,19.3
VNM,1997,6.9705216325696275,19.7
VNM,2002,7.200810419069993,18.7
VNM,2004,7.320490224666083,18.5
VNM,2006,7.438193043334589,18.7
VNM,2008,7.526181714441248,19.0
VNM,2010,7.614599152010479,17.3
VNM,2012,7.707113932172954,18.7
VNM,2014,7.799460881041575,19.1
VNM,2016,7.906760423016145,18.8
VNM,2018,8.022333850815286,18.6
VNM,2020,8.102637740475883,18.1
VNM,2022,8.193583547414308,18.6
XKX,2009,7.8938929011115055,20.7
XKX,2010,7.945425157799448,19.9
XKX,2011,8.004915885517619,22.7
XKX,2012,8.013459032642148,22.200000000000003
XKX,2013,8.059424934625916,23.9
XKX,2014,8.095300928443677,23.0
XKX,2015,8.166394336045292,23.5
XKX,2016,8.226619974771877,23.4
XKX,2017,8.266209742879878,13.3
XKX,2018,8.296326926214984,12.4
XKX,2019,8.347368808250767,15.399999999999999
XKX,2020,8.291783137491022,8.9
XKX,2021,8.396126396360549,9.4
XKX,2022,8.44814085800957,15.6
ZAF,1993,8.341314417973827,8.2
ZAF,2000,8.45550405864801,8.7
ZAF,2005,8.595278750744047,7.300000000000001
ZAF,2008,8.701133376089404,7.4
ZAF,2010,8.691809314984317,7.9
ZAF,2014,8.725020996315116,8.3
ZAF,2022,8.663345982388412,10.600000000000001
ZMB,1991,6.753159844447227,6.0
ZMB,1993,6.753484206452256,10.1
ZMB,1996,6.679621873568297,12.8
ZMB,1998,6.661424192391787,12.399999999999999
ZMB,2002,6.725059065071774,16.299999999999997
ZMB,2004,6.797354592458928,10.5
ZMB,2006,6.875814113134732,10.4
ZMB,2010,7.076161400386329,11.6
ZMB,2015,7.166943649325317,9.4
ZMB,2022,7.169233034893394,11.2
