iso,year,log_gdppc,gini
XKX,2013,8.059424934625916,26.3
XKX,2014,8.095300928443677,27.3
XKX,2015,8.166394336045292,26.5
XKX,2016,8.226619974771877,26.7
XKX,2017,8.266209742879878,44.2
XKX,2018,8.296326926214984,44.6
XKX,2019,8.347368808250767,40.2
XKX,2020,8.291783137491022,57.4
XKX,2021,8.396126396360549,49.4
XKX,2022,8.44814085800957,38.3
ZAF,1993,8.341314417973827,59.3
ZAF,2000,8.45550405864801,57.8
ZAF,2005,8.595278750744047,65.0
ZAF,2008,8.701133376089404,62.5
ZAF,2010,8.691809314984317,60.9
ZAF,2014,8.725020996315116,59.6
ZAF,2022,8.663345982388412,54.1
ZMB,1991,6.753159844447227,59.4
ZMB,1993,6.753484206452256,52.6
ZMB,1996,6.679621873568297,48.3
ZMB,1998,6.661424192391787,49.1
ZMB,2002,6.725059065071774,42.1
ZMB,2004,6.797354592458928,54.3
ZMB,2006,6.875814113134732,54.6
ZMB,2010,7.076161400386329,52.0
ZMB,2015,7.166943649325317,55.8
ZMB,2022,7.169233034893394,51.5
