iso,year,log_gdppc,poverty
ALB,1996,7.4287904012862755,3.0
ALB,2002,7.739406452395294,4.2
ALB,2005,7.905762334472726,2.7
ALB,2008,8.115515387692694,0.8
ALB,2012,8.2353202979289,1.8
ALB,2014,8.305266334335276,3.7
ALB,2015,8.342730067120554,1.1
ALB,2016,8.396506123719536,1.1
ALB,2017,8.444241950183459,1.4
ALB,2018,8.495729230969024,1.0
ALB,2019,8.53157654989607,0.3
ALB,2020,8.513309056972297,0.3
ARG,1980,9.237546768935978,0.0
ARG,1986,9.146171773229526,1.3
ARG,1987,9.157409818683082,1.5
ARG,1991,9.074500394927384,1.3
ARG,1992,9.137036821690298,2.5
ARG,1993,9.202376099770508,2.9
ARG,1994,9.24569716059452,2.7
ARG,1995,9.203729343343023,5.1
ARG,1996,9.244948540627123,5.4
ARG,1997,9.310790784763434,5.2
ARG,1998,9.336814614986345,5.7
ARG,1999,9.290843275402365,5.9
ARG,2000,9.271590714591147,7.3
ARG,2001,9.215521411810418,10.7
ARG,2002,9.089478325218936,17.1
ARG,2003,9.163828464434127,8.2
ARG,2004,9.240136673356535,6.0
ARG,2005,9.314677947324345,4.4
ARG,2006,9.381793005097167,3.5
ARG,2007,9.45812987103844,2.8
ARG,2008,9.487771863276931,2.6
ARG,2009,9.416165091577739,2.4
ARG,2010,9.502050972116228,1.5
ARG,2011,9.54970975869115,1.2
ARG,2012,9.529115900298596,1.3
ARG,2013,9.54295482571449,1.1
ARG,2014,9.507190185666095,1.1
ARG,2016,9.492951061469718,1.3
ARG,2017,9.511933706412325,1.1
ARG,2018,9.477181411867754,1.6
ARG,2019,9.449860910237419,1.7
ARG,2020,9.340758851642148,2.2
ARG,2021,9.437418665623444,1.4
ARG,2022,9.493775178375971,1.3
ARG,2023,9.472173178879085,1.2
ARG,2024,9.455194584790855,1.0
ARM,1996,6.903474404419655,21.6
ARM,1999,7.073653897855953,21.2
ARM,2001,7.208689695141339,24.1
ARM,2002,7.3364188946968705,19.8
ARM,2003,7.472868413519926,14.8
ARM,2004,7.57825934040802,10.3
ARM,2005,7.714272542250184,6.1
ARM,2006,7.844411406664453,4.5
ARM,2007,7.97912431526816,3.7
ARM,2008,8.052402172085555,2.0
ARM,2009,7.9072741735352015,3.1
ARM,2010,7.935974228208692,2.9
ARM,2011,7.9874690677133895,3.1
ARM,2012,8.058250913748191,2.5
ARM,2013,8.09141276658874,2.9
ARM,2014,8.129497033280357,3.4
ARM,2015,8.164052993685441,2.9
ARM,2016,8.170153121527093,2.5
ARM,2017,8.246794167624104,2.4
ARM,2018,8.30098402411806,2.9
ARM,2019,8.376426175164447,2.4
ARM,2020,8.302040238703432,1.5
ARM,2021,8.35815047524684,2.1
ARM,2022,8.474495442334888,1.9
ARM,2023,8.555882049724369,1.9
ARM,2024,8.59013096483468,0.8
AUS,1981,10.352432346246104,1.1
AUS,1985,10.402421434365568,1.1
AUS,1989,10.497702855820949,0.8
AUS,1995,10.581713075659758,1.0
AUS,2001,10.743213033182606,0.9
AUS,2003,10.789518298688597,1.1
AUS,2004,10.820150024274179,0.7
AUS,2008,10.887386003649693,0.5
AUS,2010,10.89244027811907,0.5
AUS,2014,10.94326601733858,0.6
AUS,2016,10.96185059222698,0.5
AUS,2018,10.981432847810053,0.6
AUS,2020,10.974690395163083,0.9
AUT,1994,10.39758428367529,0.2
AUT,1995,10.42238335938929,0.1
AUT,1996,10.442948918143925,0.1
AUT,1997,10.463047113673522,0.2
AUT,1998,10.49628246235925,0.2
AUT,1999,10.531265730857301,0.2
AUT,2000,10.560258204241288,0.1
AUT,2003,10.585808554858044,0.4
AUT,2004,10.604933471077446,0.1
AUT,2005,10.621059338504935,0.2
AUT,2006,10.648281662827076,0.1
AUT,2007,10.682097270561812,0.4
AUT,2008,10.69339531968793,0.5
AUT,2009,10.654254275368153,0.7
AUT,2010,10.669778482664274,0.5
AUT,2011,10.695262034267998,0.5
AUT,2012,10.696965469540093,0.7
AUT,2013,10.688561184309245,0.3
AUT,2014,10.688275337993321,0.2
AUT,2015,10.690016418660566,0.7
AUT,2016,10.700153635335925,0.7
AUT,2017,10.715675612695888,0.3
AUT,2018,10.735343554098822,0.6
AUT,2019,10.748294360955562,0.6
AUT,2020,10.678875753026356,0.7
AUT,2021,10.72257647213907,0.5
AUT,2022,10.764950837219436,0.6
AUT,2023,10.747162675814796,0.5
AZE,1995,7.021359531605765,19.7
AZE,2001,7.40302248303462,11.4
AZE,2002,7.485757112532376,0.2
AZE,2003,7.5753826230351535,0.2
AZE,2004,7.655131796672319,0.0
AZE,2005,7.891468689996056,0.0
BEL,1985,10.154843678737068,0.3
BEL,1988,10.23747405573907,0.7
BEL,1992,10.32143689180028,0.9
BEL,1995,10.358016522704943,0.6
BEL,1997,10.404005262175595,0.4
BEL,2000,10.487888362969542,0.3
BEL,2003,10.513966726265327,0.4
BEL,2004,10.544728021573649,0.1
BEL,2005,10.562179420864767,0.3
BEL,2006,10.580786963637339,0.2
BEL,2007,10.609553039325432,0.2
BEL,2008,10.60611236562133,0.1
BEL,2009,10.578817890268201,0.1
BEL,2010,10.59642382637253,0.1
BEL,2011,10.602541246025885,0.2
BEL,2012,10.598495321138124,0.2
BEL,2013,10.596832208325084,0.1
BEL,2014,10.609894273134854,0.1
BEL,2015,10.618733852262814,0.1
BEL,2016,10.625535218770558,0.1
BEL,2017,10.636319968850893,0.2
BEL,2018,10.650373645440041,0.1
BEL,2019,10.6691043191879,0.1
BEL,2020,10.615677802572218,0.1
BEL,2021,10.672228350505144,0.0
BEL,2022,10.703604002633188,0.0
BEL,2023,10.710593297044216,0.1
BFA,1994,5.841720099103872,87.6
BFA,1998,6.028937371743357,86.4
BFA,2003,6.149030205944249,69.6
BFA,2009,6.279402995752449,67.2
BFA,2014,6.437074436779726,58.7
BFA,2018,6.543181813870662,47.7
BFA,2021,6.614018330623652,42.1
BGD,1983,6.053609356779162,47.1
BGD,1985,6.083091768659131,41.4
BGD,1988,6.1177430315509165,51.1
BGD,1991,6.175187952053689,51.2
BGD,1995,6.287732058934044,43.4
BGD,2000,6.430623058110431,41.4
BGD,2005,6.6055735505548245,32.3
BGD,2010,6.849770412875309,25.1
BGD,2016,7.169989468534807,19.5
BGD,2022,7.49795533274916,5.9
BGR,1989,8.472702299961385,0.0
BGR,1992,8.252043162981769,0.0
BGR,1994,8.26651972726252,0.0
BGR,1995,8.299583670751101,1.9
BGR,1997,8.209408754398677,0.0
BGR,2001,8.278403589312173,4.7
BGR,2003,8.416137912020812,2.2
BGR,2006,8.635880542048357,8.0
BGR,2007,8.70765673993136,2.5
BGR,2008,8.77416638254398,1.9
BGR,2009,8.74656477478822,1.8
BGR,2010,8.768581438001785,2.7
BGR,2011,8.795680042204475,3.4
BGR,2012,8.808932496747483,3.0
BGR,2013,8.82366009926138,3.3
BGR,2014,8.845254901111836,2.7
BGR,2015,8.891377567758276,4.6
BGR,2016,8.934177266972299,3.1
BGR,2017,8.974505445521666,2.0
BGR,2018,9.011254227063816,1.5
BGR,2019,9.062602837004778,1.6
BGR,2020,9.040798506308539,0.7
BGR,2021,9.122813816951695,1.2
BGR,2022,9.169347350927119,1.1
BGR,2023,9.188888426097868,1.0
BIH,2001,7.86985356136036,0.6
BIH,2004,8.027422820047768,0.4
BIH,2007,8.20660807931343,0.7
BIH,2011,8.317339634219136,0.9
BIH,2015,8.44725530758742,1.2
BIH,2021,8.698771468030062,0.3
BLR,1993,7.771693279296515,3.1
BLR,1995,7.541874395431091,2.3
BLR,1998,7.770131730485332,38.2
BLR,1999,7.808066797308288,33.7
BLR,2000,7.869158475044112,26.5
BLR,2001,7.920458745194723,14.7
BLR,2002,7.976045592962271,10.4
BLR,2003,8.051105919798575,8.7
BLR,2004,8.166331184268982,4.3
BLR,2005,8.263001957724901,2.4
BLR,2006,8.364435051602532,1.1
BLR,2007,8.451524809226617,1.1
BLR,2008,8.55210566583693,0.5
BLR,2009,8.55656277532507,0.5
BLR,2010,8.633391704349176,0.2
BLR,2011,8.68974888225533,0.1
BLR,2012,8.708249385064127,0.1
BLR,2013,8.718570835638193,0.0
BLR,2014,8.734385738447378,0.0
BLR,2015,8.694008944147766,0.0
BLR,2016,8.667542642890593,0.0
BLR,2017,8.69364701474173,0.0
BLR,2018,8.72679153118074,0.0
BLR,2019,8.743170338293512,0.0
BLR,2020,8.740654930453196,0.0
BLZ,1993,8.55001436998666,18.0
BLZ,1994,8.528519211602156,18.1
BLZ,1995,8.510764881671205,18.4
BLZ,1996,8.492010092354315,23.3
BLZ,1997,8.500116275494989,26.0
BLZ,1998,8.503389353522055,26.1
BLZ,1999,8.559019407806085,22.5
BLZ,2018,8.649555756147757,1.0
BOL,1990,7.426196914826516,5.8
BOL,1992,7.452613186123686,13.8
BOL,1997,7.582159932079648,18.6
BOL,1999,7.600374990329908,24.6
BOL,2000,7.60797253075436,28.3
BOL,2001,7.607801511730905,22.3
BOL,2002,7.615628466234788,23.9
BOL,2004,7.649688247863464,13.2
BOL,2005,7.676096525466966,18.7
BOL,2006,7.705905162842936,15.9
BOL,2007,7.733432810508475,12.1
BOL,2008,7.776220517941462,10.6
BOL,2009,7.792586630706832,10.0
BOL,2011,7.851085337706473,6.9
BOL,2012,7.885042836256124,7.9
BOL,2013,7.935055785008936,6.8
BOL,2014,7.972777145401465,5.6
BOL,2015,8.005037649739139,6.2
BOL,2016,8.031895790639762,7.2
BOL,2017,8.058379271204153,6.4
BOL,2018,8.072322806138477,4.7
BOL,2019,8.07321185107095,3.1
BOL,2020,7.9248294460835655,4.2
BOL,2021,8.010210543368496,3.1
BOL,2022,8.035357036892758,3.3
BOL,2023,8.046475865841769,2.8
BOL,2024,8.021458053429036,2.1
BRA,1981,8.70865581015581,30.7
BRA,1982,8.694130109674006,31.0
BRA,1983,8.642055763028928,37.7
BRA,1984,8.672785665297273,36.9
BRA,1985,8.727051027012639,32.4
BRA,1986,8.778677203828712,16.7
BRA,1987,8.793552729523155,25.5
BRA,1988,8.77384972889329,28.1
BRA,1989,8.786521726759775,25.7
BRA,1990,8.724185879149315,30.3
BRA,1992,8.695169129040746,29.4
BRA,1993,8.727042512232536,28.2
BRA,1995,8.79426958092092,19.5
BRA,1996,8.800976725416385,20.7
BRA,1997,8.819496612213413,20.4
BRA,1998,8.807994678755772,19.1
BRA,1999,8.798097863460962,20.0
BRA,2001,8.828059515551221,17.5
BRA,2002,8.845723024050223,16.2
BRA,2003,8.845264590674011,17.1
BRA,2004,8.889967304713018,15.3
BRA,2005,8.910527569815086,13.7
BRA,2006,8.93879933874518,11.4
BRA,2007,8.987603504325019,10.8
BRA,2008,9.027710519473555,9.1
BRA,2009,9.01749528495974,8.4
BRA,2011,9.112506257710116,7.1
BRA,2012,9.123419816967365,6.4
BRA,2013,9.144920323671,5.4
BRA,2014,9.141884083229511,4.8
BRA,2015,9.097865343318206,5.4
BRA,2016,9.05693785163387,6.5
BRA,2017,9.062797340537387,7.0
BRA,2018,9.07364240569415,6.9
BRA,2019,9.079256326487013,7.0
BRA,2020,9.040146350349604,2.8
BRA,2021,9.082419435054037,7.5
BRA,2022,9.108538496359254,4.9
BRA,2023,9.136481431933003,3.8
BRA,2024,9.166048320733326,3.0
CAN,1971,9.982417141942177,2.5
CAN,1973,10.077429071508789,1.8
CAN,1975,10.097236777883039,1.7
CAN,1977,10.164337797657922,1.5
CAN,1979,10.217739940829635,1.3
CAN,1981,10.247628849339847,0.9
CAN,1982,10.203559040139817,0.8
CAN,1984,10.266845156474842,0.9
CAN,1985,10.303996173090452,0.7
CAN,1986,10.315048679273543,1.0
CAN,1987,10.341779933367578,0.6
CAN,1988,10.371976990996458,0.7
CAN,1989,10.377139381634805,1.3
CAN,1990,10.364090196779857,1.1
CAN,1991,10.33053031089972,1.3
CAN,1992,10.327558805217251,0.8
CAN,1993,10.34279952988324,1.2
CAN,1994,10.375806888481927,0.9
CAN,1995,10.391929038407067,0.8
CAN,1996,10.39822448918927,0.4
CAN,1997,10.430197605930754,0.4
CAN,1998,10.46008875811897,0.5
CAN,1999,10.50209248550898,0.4
CAN,2000,10.542888385329666,0.4
CAN,2001,10.550603739603536,0.3
CAN,2002,10.569307379261009,0.3
CAN,2003,10.57821774951798,0.3
CAN,2004,10.599351016313625,0.3
CAN,2005,10.621480118016743,0.3
CAN,2006,10.637382024637729,0.3
CAN,2007,10.647967251281502,0.2
CAN,2008,10.647033388135789,0.3
CAN,2009,10.606002120137163,0.3
CAN,2010,10.62532862861404,0.3
CAN,2011,10.646464456840944,0.3
CAN,2012,10.653031268031413,0.3
CAN,2013,10.665489245389708,0.5
CAN,2014,10.683804585865452,0.3
CAN,2015,10.682680262531703,0.4
CAN,2016,10.681696815432375,0.4
CAN,2017,10.699629700539841,0.4
CAN,2018,10.712357621426529,0.4
CAN,2019,10.716644993442019,0.4
CAN,2020,10.654105471199319,0.1
CAN,2021,10.706368529642504,0.2
CAN,2022,10.733850085535499,0.3
CHE,1982,10.999618829035017,0.7
CHE,1992,11.103595268944622,0.6
CHE,2000,11.224353356657415,0.1
CHE,2002,11.230054389899072,0.0
CHE,2004,11.238455004433444,0.1
CHE,2006,11.295378345354818,0.1
CHE,2007,11.32550053805686,0.1
CHE,2008,11.337795177570449,0.1
CHE,2009,11.305761592759621,0.0
CHE,2010,11.327432014684732,0.1
CHE,2011,11.330291676635238,0.0
CHE,2012,11.33085212634982,0.0
CHE,2013,11.337548035912526,0.0
CHE,2014,11.350463162732629,0.0
CHE,2015,11.353520060500577,0.0
CHE,2016,11.36153524473918,0.0
CHE,2017,11.36630722298666,0.0
CHE,2018,11.391673600179173,0.0
CHE,2019,11.395631943701853,0.0
CHE,2020,11.365514403488842,0.1
CHE,2021,11.41778945244471,0.0
CHE,2022,11.444222981093114,0.2
CHL,1987,8.418175490172533,21.7
CHL,1990,8.573675022225954,16.0
CHL,1992,8.724494387010008,11.1
CHL,1994,8.808114588144447,10.5
CHL,1996,8.93659927498857,8.0
CHL,1998,9.022497675015181,7.4
CHL,2000,9.043736998669685,8.6
CHL,2003,9.119406869372144,7.9
CHL,2006,9.269704378495659,3.3
CHL,2009,9.3161776149694,2.6
CHL,2011,9.41351336106279,1.7
CHL,2013,9.48666314331262,0.8
CHL,2015,9.505538153004625,0.7
CHL,2017,9.508468631529055,0.5
CHL,2020,9.447842436877993,1.7
CHL,2022,9.566293718149335,0.6
CHL,2024,9.589935642412886,0.4
CHN,1981,6.116156295490321,97.0
CHN,1984,6.403994044968017,91.3
CHN,1987,6.681376781280893,81.1
CHN,1990,6.82131234459171,83.1
CHN,1993,7.137549804861502,77.3
CHN,1996,7.427416203886311,62.6
CHN,1999,7.638646988767542,58.5
CHN,2002,7.867359395555581,47.8
CHN,2005,8.150677895543058,32.9
CHN,2008,8.478731921413216,26.1
CHN,2010,8.659499741124039,20.6
CHN,2011,8.744442915713616,15.3
CHN,2012,8.813303154830061,12.9
CHN,2013,8.881549780556604,6.0
CHN,2014,8.947204390187988,4.6
CHN,2015,9.008876710627593,2.9
CHN,2016,9.068687551142396,2.1
CHN,2017,9.129276776150117,1.6
CHN,2018,9.18999264451763,0.7
CHN,2019,9.245349583911969,0.0
CHN,2020,9.266094744551108,0.0
CHN,2021,9.347430701068673,0.0
CHN,2022,9.378419211755894,0.0
CIV,1985,7.667654207132767,13.6
CIV,1986,7.660620600666539,10.2
CIV,1987,7.618556166617979,16.0
CIV,1988,7.591553279093246,22.5
CIV,1992,7.449912470586521,38.4
CIV,1995,7.406764020047959,39.8
CIV,1998,7.500210413092973,42.9
CIV,2002,7.3468351979224895,43.9
CIV,2008,7.282505007965388,47.0
CIV,2015,7.503685666289025,46.6
CIV,2018,7.607541907538331,21.7
CIV,2021,7.671575473933528,20.8
COL,1980,8.101832796633115,28.5
COL,1988,8.185620430741702,21.4
COL,1989,8.198660272462119,21.3
COL,1991,8.21964319754469,19.3
COL,1992,8.239486345038191,16.0
COL,1996,8.342528151552576,24.8
COL,1999,8.285794005781797,28.2
COL,2000,8.298243214136546,23.9
COL,2001,8.299163516306239,29.6
COL,2002,8.308515733738236,21.2
COL,2003,8.331869200280558,19.8
COL,2004,8.369137611599138,19.2
COL,2005,8.402292955782052,16.8
COL,2008,8.526860684740482,16.3
COL,2009,8.526543583446504,15.1
COL,2010,8.559149673592595,13.3
COL,2011,8.615607839856338,11.3
COL,2012,8.643959081011802,12.7
COL,2013,8.684537467094968,11.8
COL,2014,8.719617954543367,10.9
COL,2015,8.740099099350715,10.2
COL,2016,8.750852565595604,10.1
COL,2017,8.749839837418161,9.5
COL,2018,8.75676842867108,9.8
COL,2019,8.77027816661759,11.3
COL,2020,8.681343179480681,15.8
COL,2021,8.772946299201278,11.2
COL,2022,8.832985333472989,9.3
COL,2023,8.830159007195745,8.6
COL,2024,8.834236887367172,8.5
CRI,1981,8.686007785879898,33.5
CRI,1986,8.639892325069328,19.3
CRI,1989,8.697929378296358,14.4
CRI,1990,8.707579321171922,13.9
CRI,1991,8.70453209170455,17.1
CRI,1992,8.767242902523453,13.8
CRI,1993,8.810799186080569,11.8
CRI,1994,8.830449779507749,9.4
CRI,1995,8.84708602783741,10.6
CRI,1996,8.83706199787323,11.7
CRI,1997,8.867783015882976,9.1
CRI,1998,8.91458939715245,7.5
CRI,1999,8.934493445319093,9.3
CRI,2000,8.95241382755004,9.8
CRI,2001,8.968808025328064,7.6
CRI,2002,8.98589087591986,6.6
CRI,2003,9.012798468523023,6.9
CRI,2004,9.041392488708512,6.6
CRI,2005,9.065931713134097,5.0
CRI,2006,9.122633593956799,5.2
CRI,2007,9.188044813132949,3.1
CRI,2008,9.220776647630187,3.4
CRI,2009,9.198639754584931,3.6
CRI,2010,9.238450132413732,2.2
CRI,2011,9.269784956273197,2.7
CRI,2012,9.305788661192018,2.6
CRI,2013,9.319297354028341,2.6
CRI,2014,9.343355571154657,2.4
CRI,2015,9.368600648303643,2.4
CRI,2016,9.399673551623106,2.4
CRI,2017,9.430965994761966,1.7
CRI,2018,9.450050282876473,2.3
CRI,2019,9.468388678338293,1.7
CRI,2020,9.419160709731832,3.4
CRI,2021,9.493054244646686,2.2
CRI,2022,9.541932589325903,1.6
CRI,2023,9.584074021276846,1.5
CRI,2024,9.619326938629671,1.3
CRI,2025,9.659439779385993,0.8
CYP,2004,10.118584283608284,0.1
CYP,2005,10.15157170398194,0.1
CYP,2006,10.180948450086756,0.0
CYP,2007,10.209382998936231,0.0
CYP,2008,10.22009277223239,0.0
CYP,2009,10.172891359187945,0.1
CYP,2010,10.169308800489862,0.1
CYP,2011,10.147952950322953,0.0
CYP,2012,10.097634100020509,0.0
CYP,2013,10.03063588477268,0.1
CYP,2014,10.015635469861357,0.1
CYP,2015,10.047086891698926,0.0
CYP,2016,10.105528996658267,0.1
CYP,2017,10.152922057315555,0.1
CYP,2018,10.202198306568011,0.1
CYP,2019,10.245911559480287,0.2
CYP,2020,10.199720655804496,0.0
CYP,2021,10.292723632616772,0.0
CYP,2022,10.357908237719556,0.0
CYP,2023,10.374179055494048,0.0
CZE,1992,9.25717547070601,0.0
CZE,1993,9.256754851177128,0.0
CZE,1996,9.388044379902533,0.1
CZE,2002,9.486454883114803,0.0
CZE,2004,9.56518798732511,0.0
CZE,2005,9.625605399742563,0.0
CZE,2006,9.687028128231754,0.1
CZE,2007,9.734627552346243,0.1
CZE,2008,9.7521207377691,0.1
CZE,2009,9.697250802198612,0.0
CZE,2010,9.721121901720869,0.0
CZE,2011,9.73662299844166,0.1
CZE,2012,9.727487210043492,0.1
CZE,2013,9.72673729898426,0.0
CZE,2014,9.74788830654419,0.0
CZE,2015,9.794319729778335,0.0
CZE,2016,9.817880524099502,0.0
CZE,2017,9.86566589978201,0.0
CZE,2018,9.890231555051948,0.0
CZE,2019,9.921330413792809,0.0
CZE,2020,9.864390473398958,0.0
CZE,2021,9.922008884046004,0.1
CZE,2022,9.934373078708143,0.0
CZE,2023,9.917024878154018,0.0
DEU,1991,10.343566428172002,0.1
DEU,1992,10.355899041892014,0.1
DEU,1993,10.339547149873038,0.1
DEU,1994,10.361715683436984,0.2
DEU,1995,10.373714450697191,0.2
DEU,1996,10.381144967876951,0.1
DEU,1997,10.398055229569003,0.1
DEU,1998,10.418643356899596,0.1
DEU,1999,10.439069127989208,0.1
DEU,2000,10.46607409047185,0.1
DEU,2001,10.480620848221173,0.1
DEU,2002,10.476654398864689,0.1
DEU,2003,10.470788667642328,0.1
DEU,2004,10.482559629672282,0.1
DEU,2005,10.491943290911498,0.1
DEU,2006,10.53100925685123,0.0
DEU,2007,10.56082813498111,0.1
DEU,2008,10.571569399997207,0.1
DEU,2009,10.517061295036783,0.1
DEU,2010,10.559107749483772,0.1
DEU,2011,10.614535674088017,0.1
DEU,2012,10.617282807358228,0.1
DEU,2013,10.618515901568854,0.1
DEU,2014,10.635914726419337,0.1
DEU,2015,10.643750994955075,0.1
DEU,2016,10.657657715704788,0.1
DEU,2017,10.681515274290929,0.2
DEU,2018,10.689802961609656,0.1
DEU,2019,10.697277620874173,0.2
DEU,2020,10.65426364114353,0.3
DEU,2021,10.692195323889663,0.6
DEU,2022,10.710345747831287,0.7
DNK,1987,10.555723335488533,0.6
DNK,1992,10.60775351046787,0.6
DNK,1995,10.676566573281972,0.1
DNK,2000,10.805009526732166,0.1
DNK,2003,10.813922993772907,0.4
DNK,2004,10.83872377073826,0.3
DNK,2005,10.859290957187323,0.3
DNK,2006,10.893459118759536,0.2
DNK,2007,10.898847789083996,0.1
DNK,2008,10.888791802611369,0.3
DNK,2009,10.832416323033874,0.6
DNK,2010,10.843679350166735,0.1
DNK,2011,10.852584842339224,0.0
DNK,2012,10.848767795421312,0.0
DNK,2013,10.858429430246288,0.3
DNK,2014,10.866057920734086,0.2
DNK,2015,10.879819458138824,0.2
DNK,2016,10.9022832621249,0.3
DNK,2017,10.925956727766048,0.1
DNK,2018,10.939427547508824,0.2
DNK,2019,10.952815452764716,0.3
DNK,2020,10.93193763621599,0.2
DNK,2021,10.990580679753318,0.2
DNK,2022,10.987134160931975,0.2
DNK,2023,10.985749980450018,0.4
DOM,1986,7.907495327147015,8.7
DOM,1989,8.004726805602205,21.0
DOM,1992,8.002896986243554,10.0
DOM,1996,8.137251376347463,8.0
DOM,1997,8.205084043170112,8.1
DOM,2000,8.324361976722292,8.3
DOM,2001,8.333026165468969,6.6
DOM,2002,8.36189561307953,9.0
DOM,2003,8.333911220254402,10.7
DOM,2004,8.345695352172381,14.6
DOM,2005,8.422717568691741,9.9
DOM,2006,8.497952706400847,8.1
DOM,2007,8.557333675012996,7.8
DOM,2008,8.577144956264481,7.1
DOM,2009,8.574452067694693,6.3
DOM,2010,8.642319216205266,5.5
DOM,2011,8.661046584483083,5.3
DOM,2012,8.675955893763161,5.4
DOM,2013,8.711942864856029,4.4
DOM,2014,8.76877306832018,4.1
DOM,2015,8.824818042218277,3.3
DOM,2016,8.87874176696129,3.0
DOM,2017,8.906447583754677,1.5
DOM,2018,8.964274338056054,1.1
DOM,2019,9.00172162213943,1.0
DOM,2020,8.908677478547647,1.3
DOM,2021,9.029406464326538,1.3
DOM,2022,9.070864019724837,1.0
DOM,2023,9.083638559314252,1.3
DOM,2024,9.123523978409294,0.8
EAS,1981,7.886547060281729,77.2
EAS,1982,7.911156352779212,76.4
EAS,1983,7.9378392764310295,75.2
EAS,1984,7.983003449118877,73.2
EAS,1985,8.023776912791389,71.2
EAS,1986,8.056442457354809,69.5
EAS,1987,8.101544763454084,67.0
EAS,1988,8.159405959156649,63.2
EAS,1989,8.193690655767456,67.9
EAS,1990,8.228465167534186,67.0
EAS,1991,8.261227041043913,66.0
EAS,1992,8.289212483704135,64.4
EAS,1993,8.317286562782924,62.8
EAS,1994,8.35533941839764,59.2
EAS,1995,8.397128807584163,55.7
EAS,1996,8.439674418484039,52.0
EAS,1997,8.469670885303179,51.3
EAS,1998,8.461168658210587,51.6
EAS,1999,8.488248585519257,49.1
EAS,2000,8.532669793763583,46.6
EAS,2001,8.55579593419336,44.1
EAS,2002,8.59086245034693,40.0
EAS,2003,8.630972595728968,36.2
EAS,2004,8.680364103589369,32.9
EAS,2005,8.730801647930779,28.9
EAS,2006,8.786461978975348,27.7
EAS,2007,8.85158325252023,25.0
EAS,2008,8.887363415321852,23.4
EAS,2009,8.905175639345844,21.4
EAS,2010,8.971651445756914,18.9
EAS,2011,9.016779786999418,15.3
EAS,2012,9.059938722157677,13.2
EAS,2013,9.103313109353051,9.0
EAS,2014,9.14372305152479,7.8
EAS,2015,9.18303536572224,6.1
EAS,2016,9.221276516465228,5.0
EAS,2017,9.263363135113403,4.1
EAS,2018,9.304336598650272,3.3
EAS,2019,9.338773158959832,2.6
EAS,2020,9.333781371260615,2.7
EAS,2021,9.394170465021652,2.6
EAS,2022,9.42233711361986,2.4
EAS,2023,9.460216845809866,2.2
EAS,2024,9.495168072160375,2.0
ECS,1988,9.632268641478634,3.9
ECS,1989,9.65948518461942,3.9
ECS,1990,9.675963879880324,4.0
ECS,1991,9.672882821409926,4.5
ECS,1992,9.66245149228321,5.5
ECS,1993,9.652042361221456,6.1
ECS,1994,9.664355543300328,7.6
ECS,1995,9.68647124886166,7.3
ECS,1996,9.70258921029502,7.5
ECS,1997,9.731466043629032,6.8
ECS,1998,9.755691971493892,7.0
ECS,1999,9.78317176170576,8.8
ECS,2000,9.82497301293268,7.6
ECS,2001,9.845658327925124,6.9
ECS,2002,9.859430536886038,6.2
ECS,2003,9.874828472386925,6.0
ECS,2004,9.903235155105657,5.1
ECS,2005,9.927384984557586,5.0
ECS,2006,9.962635415137493,4.4
ECS,2007,9.996173562415079,4.0
ECS,2008,10.002329970243332,3.7
ECS,2009,9.953278941320246,3.7
ECS,2010,9.975666689404344,3.8
ECS,2011,9.99637289723244,3.6
ECS,2012,9.995653061328085,3.6
ECS,2013,10.000601533106073,1.1
ECS,2014,10.015799499203345,1.2
ECS,2015,10.03198955584318,1.2
ECS,2016,10.046437876458553,1.0
ECS,2017,10.071808002044058,1.0
ECS,2018,10.089742953744075,0.8
ECS,2019,10.104074093587414,0.8
ECS,2020,10.046940492264879,0.8
ECS,2021,10.112184256975493,0.8
ECS,2022,10.146008265174808,0.8
ECS,2023,10.155841806951983,0.7
ECS,2024,10.167763250017387,0.6
ECU,1987,8.238991974700127,21.6
ECU,1994,8.315649839551714,21.5
ECU,1995,8.318909885814428,18.1
ECU,1998,8.355154966713103,21.1
ECU,1999,8.288834297845295,26.9
ECU,2000,8.282330942924474,34.1
ECU,2003,8.347640876056564,18.9
ECU,2004,8.396208401073688,19.4
ECU,2005,8.431488994320295,15.4
ECU,2006,8.456801913123694,10.9
ECU,2007,8.458568582904595,10.9
ECU,2008,8.505100802337594,9.8
ECU,2009,8.498894143856889,9.3
ECU,2010,8.521624109159822,7.8
ECU,2011,8.586617988892254,6.4
ECU,2012,8.626918292108286,6.0
ECU,2013,8.681575078092347,4.5
ECU,2014,8.708646547394471,4.0
ECU,2015,8.695533446764424,4.8
ECU,2016,8.674049216381379,5.0
ECU,2017,8.716744220594295,4.3
ECU,2018,8.709975776667743,4.7
ECU,2019,8.694734906925728,4.6
ECU,2020,8.585914703255183,8.4
ECU,2021,8.66821236299871,5.3
ECU,2022,8.717271976290036,4.4
ECU,2023,8.726709881444197,4.7
ECU,2024,8.69847203437044,7.3
ECU,2025,8.726575513672413,3.4
EGY,1990,7.586873458191159,7.1
EGY,1995,7.6376392785571525,4.1
EGY,1999,7.767206523053944,0.0
EGY,2004,7.853380872645033,4.1
EGY,2008,8.02362217321319,3.7
EGY,2010,8.081427176435344,1.5
EGY,2012,8.077444647624214,1.2
EGY,2015,8.103791147239486,1.2
EGY,2017,8.146972520522551,3.1
EGY,2019,8.216424429768118,2.0
